Latitude,Longitude,Fecha,Fallecidos,CCAA
42.61254875,-1.8307877,343,925,Navarra
42.99118160,-2.5543023,343,2734,País Vasco
42.28146420,-2.4828050,343,571,La Rioja
35.89442195,-5.3558174,343,57,Ceuta
35.29291145,-2.9507202,343,43,Melilla
37.33999640,-4.5811614,344,4853,Andalucía
41.37872910,-0.7639373,344,2403,Aragón
43.31338680,-5.9419200,344,1224,Asturias
39.61343200,2.8829185,344,471,Baleares
28.29357850,-16.6214471,344,362,Canarias
43.15956640,-4.0878382,344,357,Cantabria
41.80371720,-4.7471726,344,4917,Castilla y León
39.41779020,-2.6232332,344,4197,Castilla La Mancha
41.85230940,1.5745043,344,9883,Cataluña
39.68195910,-0.7654406,344,2699,C. Valenciana
39.17484260,-6.1529891,344,1012,Extremadura
42.61946000,-7.8631120,344,1308,Galicia
40.41670470,-3.7035825,344,12181,Madrid
37.99237950,-1.1305431,344,691,Murcia
42.61254875,-1.8307877,344,927,Navarra
42.99118160,-2.5543023,344,2750,País Vasco
42.28146420,-2.4828050,344,571,La Rioja
35.89442195,-5.3558174,344,57,Ceuta
35.29291145,-2.9507202,344,43,Melilla
37.33999640,-4.5811614,345,4885,Andalucía
41.37872910,-0.7639373,345,2414,Aragón
43.31338680,-5.9419200,345,1240,Asturias
39.61343200,2.8829185,345,473,Baleares
28.29357850,-16.6214471,345,365,Canarias
43.15956640,-4.0878382,345,360,Cantabria
41.80371720,-4.7471726,345,4934,Castilla y León
39.41779020,-2.6232332,345,4220,Castilla La Mancha
41.85230940,1.5745043,345,9913,Cataluña
39.68195910,-0.7654406,345,2724,C. Valenciana
39.17484260,-6.1529891,345,1015,Extremadura
42.61946000,-7.8631120,345,1315,Galicia
40.41670470,-3.7035825,345,12204,Madrid
37.99237950,-1.1305431,345,697,Murcia
42.61254875,-1.8307877,345,930,Navarra
42.99118160,-2.5543023,345,2762,País Vasco
42.28146420,-2.4828050,345,571,La Rioja
35.89442195,-5.3558174,345,57,Ceuta
35.29291145,-2.9507202,345,43,Melilla
37.33999640,-4.5811614,346,4914,Andalucía
41.37872910,-0.7639373,346,2422,Aragón
43.31338680,-5.9419200,346,1250,Asturias
39.61343200,2.8829185,346,473,Baleares
28.29357850,-16.6214471,346,366,Canarias
43.15956640,-4.0878382,346,362,Cantabria
41.80371720,-4.7471726,346,4951,Castilla y León
39.41779020,-2.6232332,346,4234,Castilla La Mancha
41.85230940,1.5745043,346,9945,Cataluña
39.68195910,-0.7654406,346,2742,C. Valenciana
39.17484260,-6.1529891,346,1018,Extremadura
42.61946000,-7.8631120,346,1320,Galicia
40.41670470,-3.7035825,346,12223,Madrid
37.99237950,-1.1305431,346,702,Murcia
42.61254875,-1.8307877,346,933,Navarra
42.99118160,-2.5543023,346,2780,País Vasco
42.28146420,-2.4828050,346,573,La Rioja
35.89442195,-5.3558174,346,57,Ceuta
35.29291145,-2.9507202,346,43,Melilla
37.33999640,-4.5811614,347,4935,Andalucía
41.37872910,-0.7639373,347,2435,Aragón
43.31338680,-5.9419200,347,1255,Asturias
39.61343200,2.8829185,347,474,Baleares
28.29357850,-16.6214471,347,369,Canarias
43.15956640,-4.0878382,347,364,Cantabria
41.80371720,-4.7471726,347,4968,Castilla y León
39.41779020,-2.6232332,347,4245,Castilla La Mancha
41.85230940,1.5745043,347,9975,Cataluña
39.68195910,-0.7654406,347,2765,C. Valenciana
39.17484260,-6.1529891,347,1021,Extremadura
42.61946000,-7.8631120,347,1327,Galicia
40.41670470,-3.7035825,347,12230,Madrid
37.99237950,-1.1305431,347,702,Murcia
42.61254875,-1.8307877,347,937,Navarra
42.99118160,-2.5543023,347,2797,País Vasco
42.28146420,-2.4828050,347,574,La Rioja
35.89442195,-5.3558174,347,57,Ceuta
35.29291145,-2.9507202,347,43,Melilla
37.33999640,-4.5811614,348,4963,Andalucía
41.37872910,-0.7639373,348,2442,Aragón
43.31338680,-5.9419200,348,1268,Asturias
39.61343200,2.8829185,348,476,Baleares
28.29357850,-16.6214471,348,370,Canarias
43.15956640,-4.0878382,348,370,Cantabria
41.80371720,-4.7471726,348,4988,Castilla y León
39.41779020,-2.6232332,348,4255,Castilla La Mancha
41.85230940,1.5745043,348,9994,Cataluña
39.68195910,-0.7654406,348,2781,C. Valenciana
39.17484260,-6.1529891,348,1022,Extremadura
42.61946000,-7.8631120,348,1330,Galicia
40.41670470,-3.7035825,348,12244,Madrid
37.99237950,-1.1305431,348,707,Murcia
42.61254875,-1.8307877,348,940,Navarra
42.99118160,-2.5543023,348,2817,País Vasco
42.28146420,-2.4828050,348,574,La Rioja
35.89442195,-5.3558174,348,57,Ceuta
35.29291145,-2.9507202,348,43,Melilla
37.33999640,-4.5811614,349,4984,Andalucía
41.37872910,-0.7639373,349,2450,Aragón
43.31338680,-5.9419200,349,1276,Asturias
39.61343200,2.8829185,349,484,Baleares
28.29357850,-16.6214471,349,375,Canarias
43.15956640,-4.0878382,349,374,Cantabria
41.80371720,-4.7471726,349,5008,Castilla y León
39.41779020,-2.6232332,349,4271,Castilla La Mancha
41.85230940,1.5745043,349,10027,Cataluña
39.68195910,-0.7654406,349,2806,C. Valenciana
39.17484260,-6.1529891,349,1024,Extremadura
42.61946000,-7.8631120,349,1335,Galicia
40.41670470,-3.7035825,349,12266,Madrid
37.99237950,-1.1305431,349,709,Murcia
42.61254875,-1.8307877,349,941,Navarra
42.99118160,-2.5543023,349,2825,País Vasco
42.28146420,-2.4828050,349,574,La Rioja
35.89442195,-5.3558174,349,57,Ceuta
35.29291145,-2.9507202,349,43,Melilla
37.33999640,-4.5811614,350,5006,Andalucía
41.37872910,-0.7639373,350,2456,Aragón
43.31338680,-5.9419200,350,1286,Asturias
39.61343200,2.8829185,350,489,Baleares
28.29357850,-16.6214471,350,379,Canarias
43.15956640,-4.0878382,350,378,Cantabria
41.80371720,-4.7471726,350,5025,Castilla y León
39.41779020,-2.6232332,350,4281,Castilla La Mancha
41.85230940,1.5745043,350,10050,Cataluña
39.68195910,-0.7654406,350,2823,C. Valenciana
39.17484260,-6.1529891,350,1027,Extremadura
42.61946000,-7.8631120,350,1339,Galicia
40.41670470,-3.7035825,350,12271,Madrid
37.99237950,-1.1305431,350,714,Murcia
42.61254875,-1.8307877,350,941,Navarra
42.99118160,-2.5543023,350,2840,País Vasco
42.28146420,-2.4828050,350,574,La Rioja
35.89442195,-5.3558174,350,57,Ceuta
35.29291145,-2.9507202,350,43,Melilla
37.33999640,-4.5811614,351,5032,Andalucía
41.37872910,-0.7639373,351,2468,Aragón
43.31338680,-5.9419200,351,1298,Asturias
39.61343200,2.8829185,351,493,Baleares
28.29357850,-16.6214471,351,383,Canarias
43.15956640,-4.0878382,351,381,Cantabria
41.80371720,-4.7471726,351,5038,Castilla y León
39.41779020,-2.6232332,351,4295,Castilla La Mancha
41.85230940,1.5745043,351,10074,Cataluña
39.68195910,-0.7654406,351,2839,C. Valenciana
39.17484260,-6.1529891,351,1028,Extremadura
42.61946000,-7.8631120,351,1343,Galicia
40.41670470,-3.7035825,351,12295,Madrid
37.99237950,-1.1305431,351,714,Murcia
42.61254875,-1.8307877,351,944,Navarra
42.99118160,-2.5543023,351,2854,País Vasco
42.28146420,-2.4828050,351,576,La Rioja
35.89442195,-5.3558174,351,57,Ceuta
35.29291145,-2.9507202,351,43,Melilla
37.33999640,-4.5811614,352,5058,Andalucía
41.37872910,-0.7639373,352,2476,Aragón
43.31338680,-5.9419200,352,1306,Asturias
39.61343200,2.8829185,352,496,Baleares
28.29357850,-16.6214471,352,388,Canarias
43.15956640,-4.0878382,352,383,Cantabria
41.80371720,-4.7471726,352,5053,Castilla y León
39.41779020,-2.6232332,352,4307,Castilla La Mancha
41.85230940,1.5745043,352,10107,Cataluña
39.68195910,-0.7654406,352,2857,C. Valenciana
39.17484260,-6.1529891,352,1031,Extremadura
42.61946000,-7.8631120,352,1345,Galicia
40.41670470,-3.7035825,352,12308,Madrid
37.99237950,-1.1305431,352,722,Murcia
42.61254875,-1.8307877,352,951,Navarra
42.99118160,-2.5543023,352,2868,País Vasco
42.28146420,-2.4828050,352,576,La Rioja
35.89442195,-5.3558174,352,57,Ceuta
35.29291145,-2.9507202,352,43,Melilla
37.33999640,-4.5811614,353,5069,Andalucía
41.37872910,-0.7639373,353,2480,Aragón
43.31338680,-5.9419200,353,1310,Asturias
39.61343200,2.8829185,353,500,Baleares
28.29357850,-16.6214471,353,391,Canarias
43.15956640,-4.0878382,353,386,Cantabria
41.80371720,-4.7471726,353,5062,Castilla y León
39.41779020,-2.6232332,353,4314,Castilla La Mancha
41.85230940,1.5745043,353,10137,Cataluña
39.68195910,-0.7654406,353,2877,C. Valenciana
39.17484260,-6.1529891,353,1033,Extremadura
42.61946000,-7.8631120,353,1347,Galicia
40.41670470,-3.7035825,353,12325,Madrid
37.99237950,-1.1305431,353,724,Murcia
42.61254875,-1.8307877,353,957,Navarra
42.99118160,-2.5543023,353,2883,País Vasco
42.28146420,-2.4828050,353,577,La Rioja
35.89442195,-5.3558174,353,58,Ceuta
35.29291145,-2.9507202,353,43,Melilla
37.33999640,-4.5811614,354,5087,Andalucía
41.37872910,-0.7639373,354,2482,Aragón
43.31338680,-5.9419200,354,1319,Asturias
39.61343200,2.8829185,354,503,Baleares
28.29357850,-16.6214471,354,397,Canarias
43.15956640,-4.0878382,354,388,Cantabria
41.80371720,-4.7471726,354,5072,Castilla y León
39.41779020,-2.6232332,354,4323,Castilla La Mancha
41.85230940,1.5745043,354,10171,Cataluña
39.68195910,-0.7654406,354,2899,C. Valenciana
39.17484260,-6.1529891,354,1036,Extremadura
42.61946000,-7.8631120,354,1353,Galicia
40.41670470,-3.7035825,354,12339,Madrid
37.99237950,-1.1305431,354,728,Murcia
42.61254875,-1.8307877,354,958,Navarra
42.99118160,-2.5543023,354,2896,País Vasco
42.28146420,-2.4828050,354,578,La Rioja
35.89442195,-5.3558174,354,58,Ceuta
35.29291145,-2.9507202,354,43,Melilla
37.33999640,-4.5811614,355,5112,Andalucía
41.37872910,-0.7639373,355,2492,Aragón
43.31338680,-5.9419200,355,1324,Asturias
39.61343200,2.8829185,355,507,Baleares
28.29357850,-16.6214471,355,401,Canarias
43.15956640,-4.0878382,355,389,Cantabria
41.80371720,-4.7471726,355,5084,Castilla y León
39.41779020,-2.6232332,355,4332,Castilla La Mancha
41.85230940,1.5745043,355,10196,Cataluña
39.68195910,-0.7654406,355,2914,C. Valenciana
39.17484260,-6.1529891,355,1038,Extremadura
42.61946000,-7.8631120,355,1356,Galicia
40.41670470,-3.7035825,355,12356,Madrid
37.99237950,-1.1305431,355,732,Murcia
42.61254875,-1.8307877,355,958,Navarra
42.99118160,-2.5543023,355,2910,País Vasco
42.28146420,-2.4828050,355,579,La Rioja
35.89442195,-5.3558174,355,58,Ceuta
35.29291145,-2.9507202,355,43,Melilla
37.33999640,-4.5811614,356,5136,Andalucía
41.37872910,-0.7639373,356,2501,Aragón
43.31338680,-5.9419200,356,1332,Asturias
39.61343200,2.8829185,356,510,Baleares
28.29357850,-16.6214471,356,405,Canarias
43.15956640,-4.0878382,356,391,Cantabria
41.80371720,-4.7471726,356,5093,Castilla y León
39.41779020,-2.6232332,356,4343,Castilla La Mancha
41.85230940,1.5745043,356,10237,Cataluña
39.68195910,-0.7654406,356,2938,C. Valenciana
39.17484260,-6.1529891,356,1042,Extremadura
42.61946000,-7.8631120,356,1358,Galicia
40.41670470,-3.7035825,356,12371,Madrid
37.99237950,-1.1305431,356,734,Murcia
42.61254875,-1.8307877,356,960,Navarra
42.99118160,-2.5543023,356,2928,País Vasco
42.28146420,-2.4828050,356,581,La Rioja
35.89442195,-5.3558174,356,59,Ceuta
35.29291145,-2.9507202,356,43,Melilla
37.33999640,-4.5811614,357,5163,Andalucía
41.37872910,-0.7639373,357,2510,Aragón
43.31338680,-5.9419200,357,1337,Asturias
39.61343200,2.8829185,357,513,Baleares
28.29357850,-16.6214471,357,407,Canarias
43.15956640,-4.0878382,357,392,Cantabria
41.80371720,-4.7471726,357,5101,Castilla y León
39.41779020,-2.6232332,357,4353,Castilla La Mancha
41.85230940,1.5745043,357,10282,Cataluña
39.68195910,-0.7654406,357,2970,C. Valenciana
39.17484260,-6.1529891,357,1046,Extremadura
42.61946000,-7.8631120,357,1362,Galicia
40.41670470,-3.7035825,357,12397,Madrid
37.99237950,-1.1305431,357,736,Murcia
42.61254875,-1.8307877,357,963,Navarra
42.99118160,-2.5543023,357,2940,País Vasco
42.28146420,-2.4828050,357,582,La Rioja
35.89442195,-5.3558174,357,59,Ceuta
35.29291145,-2.9507202,357,43,Melilla
37.33999640,-4.5811614,358,5177,Andalucía
41.37872910,-0.7639373,358,2513,Aragón
43.31338680,-5.9419200,358,1343,Asturias
39.61343200,2.8829185,358,517,Baleares
28.29357850,-16.6214471,358,410,Canarias
43.15956640,-4.0878382,358,394,Cantabria
41.80371720,-4.7471726,358,5117,Castilla y León
39.41779020,-2.6232332,358,4362,Castilla La Mancha
41.85230940,1.5745043,358,10311,Cataluña
39.68195910,-0.7654406,358,3004,C. Valenciana
39.17484260,-6.1529891,358,1052,Extremadura
42.61946000,-7.8631120,358,1369,Galicia
40.41670470,-3.7035825,358,12406,Madrid
37.99237950,-1.1305431,358,738,Murcia
42.61254875,-1.8307877,358,964,Navarra
42.99118160,-2.5543023,358,2950,País Vasco
42.28146420,-2.4828050,358,583,La Rioja
35.89442195,-5.3558174,358,59,Ceuta
35.29291145,-2.9507202,358,43,Melilla
37.33999640,-4.5811614,359,5194,Andalucía
41.37872910,-0.7639373,359,2516,Aragón
43.31338680,-5.9419200,359,1350,Asturias
39.61343200,2.8829185,359,519,Baleares
28.29357850,-16.6214471,359,412,Canarias
43.15956640,-4.0878382,359,395,Cantabria
41.80371720,-4.7471726,359,5134,Castilla y León
39.41779020,-2.6232332,359,4368,Castilla La Mancha
41.85230940,1.5745043,359,10341,Cataluña
39.68195910,-0.7654406,359,3027,C. Valenciana
39.17484260,-6.1529891,359,1052,Extremadura
42.61946000,-7.8631120,359,1374,Galicia
40.41670470,-3.7035825,359,12419,Madrid
37.99237950,-1.1305431,359,744,Murcia
42.61254875,-1.8307877,359,967,Navarra
42.99118160,-2.5543023,359,2959,País Vasco
42.28146420,-2.4828050,359,584,La Rioja
35.89442195,-5.3558174,359,59,Ceuta
35.29291145,-2.9507202,359,43,Melilla
37.33999640,-4.5811614,360,5219,Andalucía
41.37872910,-0.7639373,360,2523,Aragón
43.31338680,-5.9419200,360,1356,Asturias
39.61343200,2.8829185,360,526,Baleares
28.29357850,-16.6214471,360,414,Canarias
43.15956640,-4.0878382,360,396,Cantabria
41.80371720,-4.7471726,360,5147,Castilla y León
39.41779020,-2.6232332,360,4376,Castilla La Mancha
41.85230940,1.5745043,360,10378,Cataluña
39.68195910,-0.7654406,360,3056,C. Valenciana
39.17484260,-6.1529891,360,1056,Extremadura
42.61946000,-7.8631120,360,1381,Galicia
40.41670470,-3.7035825,360,12436,Madrid
37.99237950,-1.1305431,360,749,Murcia
42.61254875,-1.8307877,360,967,Navarra
42.99118160,-2.5543023,360,2966,País Vasco
42.28146420,-2.4828050,360,586,La Rioja
35.89442195,-5.3558174,360,59,Ceuta
35.29291145,-2.9507202,360,43,Melilla
37.33999640,-4.5811614,361,5233,Andalucía
41.37872910,-0.7639373,361,2530,Aragón
43.31338680,-5.9419200,361,1359,Asturias
39.61343200,2.8829185,361,530,Baleares
28.29357850,-16.6214471,361,416,Canarias
43.15956640,-4.0878382,361,397,Cantabria
41.80371720,-4.7471726,361,5162,Castilla y León
39.41779020,-2.6232332,361,4389,Castilla La Mancha
41.85230940,1.5745043,361,10410,Cataluña
39.68195910,-0.7654406,361,3083,C. Valenciana
39.17484260,-6.1529891,361,1061,Extremadura
42.61946000,-7.8631120,361,1384,Galicia
40.41670470,-3.7035825,361,12461,Madrid
37.99237950,-1.1305431,361,751,Murcia
42.61254875,-1.8307877,361,968,Navarra
42.99118160,-2.5543023,361,2979,País Vasco
42.28146420,-2.4828050,361,587,La Rioja
35.89442195,-5.3558174,361,60,Ceuta
35.29291145,-2.9507202,361,43,Melilla
37.33999640,-4.5811614,362,5246,Andalucía
41.37872910,-0.7639373,362,2537,Aragón
43.31338680,-5.9419200,362,1365,Asturias
39.61343200,2.8829185,362,535,Baleares
28.29357850,-16.6214471,362,420,Canarias
43.15956640,-4.0878382,362,399,Cantabria
41.80371720,-4.7471726,362,5169,Castilla y León
39.41779020,-2.6232332,362,4399,Castilla La Mancha
41.85230940,1.5745043,362,10451,Cataluña
39.68195910,-0.7654406,362,3128,C. Valenciana
39.17484260,-6.1529891,362,1067,Extremadura
42.61946000,-7.8631120,362,1392,Galicia
40.41670470,-3.7035825,362,12482,Madrid
37.99237950,-1.1305431,362,753,Murcia
42.61254875,-1.8307877,362,970,Navarra
42.99118160,-2.5543023,362,2993,País Vasco
42.28146420,-2.4828050,362,588,La Rioja
35.89442195,-5.3558174,362,60,Ceuta
35.29291145,-2.9507202,362,43,Melilla
37.33999640,-4.5811614,363,5256,Andalucía
41.37872910,-0.7639373,363,2550,Aragón
43.31338680,-5.9419200,363,1368,Asturias
39.61343200,2.8829185,363,536,Baleares
28.29357850,-16.6214471,363,423,Canarias
43.15956640,-4.0878382,363,400,Cantabria
41.80371720,-4.7471726,363,5176,Castilla y León
39.41779020,-2.6232332,363,4414,Castilla La Mancha
41.85230940,1.5745043,363,10491,Cataluña
39.68195910,-0.7654406,363,3153,C. Valenciana
39.17484260,-6.1529891,363,1068,Extremadura
42.61946000,-7.8631120,363,1396,Galicia
40.41670470,-3.7035825,363,12499,Madrid
37.99237950,-1.1305431,363,757,Murcia
42.61254875,-1.8307877,363,972,Navarra
42.99118160,-2.5543023,363,3011,País Vasco
42.28146420,-2.4828050,363,588,La Rioja
35.89442195,-5.3558174,363,61,Ceuta
35.29291145,-2.9507202,363,43,Melilla
37.33999640,-4.5811614,364,5274,Andalucía
41.37872910,-0.7639373,364,2557,Aragón
43.31338680,-5.9419200,364,1374,Asturias
39.61343200,2.8829185,364,539,Baleares
28.29357850,-16.6214471,364,428,Canarias
43.15956640,-4.0878382,364,405,Cantabria
41.80371720,-4.7471726,364,5189,Castilla y León
39.41779020,-2.6232332,364,4424,Castilla La Mancha
41.85230940,1.5745043,364,10536,Cataluña
39.68195910,-0.7654406,364,3187,C. Valenciana
39.17484260,-6.1529891,364,1073,Extremadura
42.61946000,-7.8631120,364,1403,Galicia
40.41670470,-3.7035825,364,12524,Madrid
37.99237950,-1.1305431,364,765,Murcia
42.61254875,-1.8307877,364,974,Navarra
42.99118160,-2.5543023,364,3023,País Vasco
42.28146420,-2.4828050,364,588,La Rioja
35.89442195,-5.3558174,364,61,Ceuta
35.29291145,-2.9507202,364,45,Melilla
37.33999640,-4.5811614,365,5296,Andalucía
41.37872910,-0.7639373,365,2563,Aragón
43.31338680,-5.9419200,365,1379,Asturias
39.61343200,2.8829185,365,544,Baleares
28.29357850,-16.6214471,365,433,Canarias
43.15956640,-4.0878382,365,407,Cantabria
41.80371720,-4.7471726,365,5191,Castilla y León
39.41779020,-2.6232332,365,4438,Castilla La Mancha
41.85230940,1.5745043,365,10578,Cataluña
39.68195910,-0.7654406,365,3234,C. Valenciana
39.17484260,-6.1529891,365,1078,Extremadura
42.61946000,-7.8631120,365,1409,Galicia
40.41670470,-3.7035825,365,12539,Madrid
37.99237950,-1.1305431,365,770,Murcia
42.61254875,-1.8307877,365,979,Navarra
42.99118160,-2.5543023,365,3030,País Vasco
42.28146420,-2.4828050,365,588,La Rioja
35.89442195,-5.3558174,365,61,Ceuta
35.29291145,-2.9507202,365,45,Melilla
37.33999640,-4.5811614,366,5310,Andalucía
41.37872910,-0.7639373,366,2565,Aragón
43.31338680,-5.9419200,366,1385,Asturias
39.61343200,2.8829185,366,547,Baleares
28.29357850,-16.6214471,366,435,Canarias
43.15956640,-4.0878382,366,412,Cantabria
41.80371720,-4.7471726,366,5202,Castilla y León
39.41779020,-2.6232332,366,4452,Castilla La Mancha
41.85230940,1.5745043,366,10620,Cataluña
39.68195910,-0.7654406,366,3277,C. Valenciana
39.17484260,-6.1529891,366,1082,Extremadura
42.61946000,-7.8631120,366,1412,Galicia
40.41670470,-3.7035825,366,12552,Madrid
37.99237950,-1.1305431,366,771,Murcia
42.61254875,-1.8307877,366,980,Navarra
42.99118160,-2.5543023,366,3040,País Vasco
42.28146420,-2.4828050,366,588,La Rioja
35.89442195,-5.3558174,366,61,Ceuta
35.29291145,-2.9507202,366,45,Melilla
37.33999640,-4.5811614,367,5329,Andalucía
41.37872910,-0.7639373,367,2569,Aragón
43.31338680,-5.9419200,367,1389,Asturias
39.61343200,2.8829185,367,550,Baleares
28.29357850,-16.6214471,367,439,Canarias
43.15956640,-4.0878382,367,414,Cantabria
41.80371720,-4.7471726,367,5210,Castilla y León
39.41779020,-2.6232332,367,4463,Castilla La Mancha
41.85230940,1.5745043,367,10673,Cataluña
39.68195910,-0.7654406,367,3313,C. Valenciana
39.17484260,-6.1529891,367,1086,Extremadura
42.61946000,-7.8631120,367,1417,Galicia
40.41670470,-3.7035825,367,12567,Madrid
37.99237950,-1.1305431,367,778,Murcia
42.61254875,-1.8307877,367,983,Navarra
42.99118160,-2.5543023,367,3046,País Vasco
42.28146420,-2.4828050,367,589,La Rioja
35.89442195,-5.3558174,367,61,Ceuta
35.29291145,-2.9507202,367,45,Melilla
37.33999640,-4.5811614,368,5352,Andalucía
41.37872910,-0.7639373,368,2574,Aragón
43.31338680,-5.9419200,368,1393,Asturias
39.61343200,2.8829185,368,556,Baleares
28.29357850,-16.6214471,368,442,Canarias
43.15956640,-4.0878382,368,414,Cantabria
41.80371720,-4.7471726,368,5215,Castilla y León
39.41779020,-2.6232332,368,4468,Castilla La Mancha
41.85230940,1.5745043,368,10722,Cataluña
39.68195910,-0.7654406,368,3353,C. Valenciana
39.17484260,-6.1529891,368,1093,Extremadura
42.61946000,-7.8631120,368,1423,Galicia
40.41670470,-3.7035825,368,12579,Madrid
37.99237950,-1.1305431,368,779,Murcia
42.61254875,-1.8307877,368,983,Navarra
42.99118160,-2.5543023,368,3058,País Vasco
42.28146420,-2.4828050,368,590,La Rioja
35.89442195,-5.3558174,368,61,Ceuta
35.29291145,-2.9507202,368,45,Melilla
37.33999640,-4.5811614,369,5370,Andalucía
41.37872910,-0.7639373,369,2578,Aragón
43.31338680,-5.9419200,369,1396,Asturias
39.61343200,2.8829185,369,557,Baleares
28.29357850,-16.6214471,369,445,Canarias
43.15956640,-4.0878382,369,416,Cantabria
41.80371720,-4.7471726,369,5223,Castilla y León
39.41779020,-2.6232332,369,4479,Castilla La Mancha
41.85230940,1.5745043,369,10760,Cataluña
39.68195910,-0.7654406,369,3403,C. Valenciana
39.17484260,-6.1529891,369,1098,Extremadura
42.61946000,-7.8631120,369,1428,Galicia
40.41670470,-3.7035825,369,12603,Madrid
37.99237950,-1.1305431,369,779,Murcia
42.61254875,-1.8307877,369,984,Navarra
42.99118160,-2.5543023,369,3073,País Vasco
42.28146420,-2.4828050,369,591,La Rioja
35.89442195,-5.3558174,369,61,Ceuta
35.29291145,-2.9507202,369,45,Melilla
37.33999640,-4.5811614,370,5394,Andalucía
41.37872910,-0.7639373,370,2586,Aragón
43.31338680,-5.9419200,370,1398,Asturias
39.61343200,2.8829185,370,562,Baleares
28.29357850,-16.6214471,370,446,Canarias
43.15956640,-4.0878382,370,416,Cantabria
41.80371720,-4.7471726,370,5232,Castilla y León
39.41779020,-2.6232332,370,4494,Castilla La Mancha
41.85230940,1.5745043,370,10809,Cataluña
39.68195910,-0.7654406,370,3450,C. Valenciana
39.17484260,-6.1529891,370,1113,Extremadura
42.61946000,-7.8631120,370,1436,Galicia
40.41670470,-3.7035825,370,12641,Madrid
37.99237950,-1.1305431,370,783,Murcia
42.61254875,-1.8307877,370,985,Navarra
42.99118160,-2.5543023,370,3085,País Vasco
42.28146420,-2.4828050,370,592,La Rioja
35.89442195,-5.3558174,370,61,Ceuta
35.29291145,-2.9507202,370,45,Melilla
37.33999640,-4.5811614,371,5418,Andalucía
41.37872910,-0.7639373,371,2595,Aragón
43.31338680,-5.9419200,371,1405,Asturias
39.61343200,2.8829185,371,565,Baleares
28.29357850,-16.6214471,371,449,Canarias
43.15956640,-4.0878382,371,417,Cantabria
41.80371720,-4.7471726,371,5240,Castilla y León
39.41779020,-2.6232332,371,4499,Castilla La Mancha
41.85230940,1.5745043,371,10842,Cataluña
39.68195910,-0.7654406,371,3492,C. Valenciana
39.17484260,-6.1529891,371,1121,Extremadura
42.61946000,-7.8631120,371,1440,Galicia
40.41670470,-3.7035825,371,12659,Madrid
37.99237950,-1.1305431,371,789,Murcia
42.61254875,-1.8307877,371,987,Navarra
42.99118160,-2.5543023,371,3092,País Vasco
42.28146420,-2.4828050,371,592,La Rioja
35.89442195,-5.3558174,371,61,Ceuta
35.29291145,-2.9507202,371,45,Melilla
37.33999640,-4.5811614,372,5438,Andalucía
41.37872910,-0.7639373,372,2599,Aragón
43.31338680,-5.9419200,372,1407,Asturias
39.61343200,2.8829185,372,569,Baleares
28.29357850,-16.6214471,372,452,Canarias
43.15956640,-4.0878382,372,417,Cantabria
41.80371720,-4.7471726,372,5258,Castilla y León
39.41779020,-2.6232332,372,4513,Castilla La Mancha
41.85230940,1.5745043,372,10893,Cataluña
39.68195910,-0.7654406,372,3553,C. Valenciana
39.17484260,-6.1529891,372,1127,Extremadura
42.61946000,-7.8631120,372,1443,Galicia
40.41670470,-3.7035825,372,12691,Madrid
37.99237950,-1.1305431,372,796,Murcia
42.61254875,-1.8307877,372,987,Navarra
42.99118160,-2.5543023,372,3104,País Vasco
42.28146420,-2.4828050,372,594,La Rioja
35.89442195,-5.3558174,372,62,Ceuta
35.29291145,-2.9507202,372,45,Melilla
37.33999640,-4.5811614,373,5465,Andalucía
41.37872910,-0.7639373,373,2612,Aragón
43.31338680,-5.9419200,373,1410,Asturias
39.61343200,2.8829185,373,574,Baleares
28.29357850,-16.6214471,373,454,Canarias
43.15956640,-4.0878382,373,417,Cantabria
41.80371720,-4.7471726,373,5270,Castilla y León
39.41779020,-2.6232332,373,4531,Castilla La Mancha
41.85230940,1.5745043,373,10940,Cataluña
39.68195910,-0.7654406,373,3606,C. Valenciana
39.17484260,-6.1529891,373,1135,Extremadura
42.61946000,-7.8631120,373,1450,Galicia
40.41670470,-3.7035825,373,12721,Madrid
37.99237950,-1.1305431,373,800,Murcia
42.61254875,-1.8307877,373,988,Navarra
42.99118160,-2.5543023,373,3119,País Vasco
42.28146420,-2.4828050,373,594,La Rioja
35.89442195,-5.3558174,373,62,Ceuta
35.29291145,-2.9507202,373,45,Melilla
37.33999640,-4.5811614,374,5487,Andalucía
41.37872910,-0.7639373,374,2620,Aragón
43.31338680,-5.9419200,374,1416,Asturias
39.61343200,2.8829185,374,576,Baleares
28.29357850,-16.6214471,374,456,Canarias
43.15956640,-4.0878382,374,419,Cantabria
41.80371720,-4.7471726,374,5284,Castilla y León
39.41779020,-2.6232332,374,4549,Castilla La Mancha
41.85230940,1.5745043,374,10993,Cataluña
39.68195910,-0.7654406,374,3656,C. Valenciana
39.17484260,-6.1529891,374,1146,Extremadura
42.61946000,-7.8631120,374,1459,Galicia
40.41670470,-3.7035825,374,12740,Madrid
37.99237950,-1.1305431,374,804,Murcia
42.61254875,-1.8307877,374,989,Navarra
42.99118160,-2.5543023,374,3127,País Vasco
42.28146420,-2.4828050,374,594,La Rioja
35.89442195,-5.3558174,374,62,Ceuta
35.29291145,-2.9507202,374,45,Melilla
37.33999640,-4.5811614,375,5521,Andalucía
41.37872910,-0.7639373,375,2625,Aragón
43.31338680,-5.9419200,375,1418,Asturias
39.61343200,2.8829185,375,580,Baleares
