Latitude,Longitude,Casos,Fecha,CCAA
35.89442195,-5.355817352,5454,464,Ceuta
35.29291145,-2.950720236,8215,464,Melilla
37.3399964,-4.5811614,518026,465,Andalucía
41.3787291,-0.7639373,107090,465,Aragón
43.3133868,-5.94192,48700,465,Asturias
39.613432,2.882918453,58182,465,Baleares
28.2935785,-16.62144712,48623,465,Canarias
43.1595664,-4.0878382,26827,465,Cantabria
41.8037172,-4.7471726,210612,465,Castilla y León
39.4177902,-2.6232332,181817,465,Castilla La Mancha
41.8523094,1.5745043,563586,465,Cataluña
39.6819591,-0.7654406,389037,465,C. Valenciana
39.1748426,-6.1529891,71545,465,Extremadura
42.61946,-7.863112,118810,465,Galicia
40.4167047,-3.7035825,657431,465,Madrid
37.9923795,-1.1305431,109661,465,Murcia
42.61254875,-1.830787673,56675,465,Navarra
42.9911816,-2.5543023,170298,465,País Vasco
42.2814642,-2.482804975,28567,465,La Rioja
35.89442195,-5.355817352,5472,465,Ceuta
35.29291145,-2.950720236,8245,465,Melilla
37.3399964,-4.5811614,518721,466,Andalucía
41.3787291,-0.7639373,107200,466,Aragón
43.3133868,-5.94192,48802,466,Asturias
39.613432,2.882918453,58228,466,Baleares
28.2935785,-16.62144712,48824,466,Canarias
43.1595664,-4.0878382,26912,466,Cantabria
41.8037172,-4.7471726,210800,466,Castilla y León
39.4177902,-2.6232332,181956,466,Castilla La Mancha
41.8523094,1.5745043,564162,466,Cataluña
39.6819591,-0.7654406,389128,466,C. Valenciana
39.1748426,-6.1529891,71619,466,Extremadura
42.61946,-7.863112,118946,466,Galicia
40.4167047,-3.7035825,658049,466,Madrid
37.9923795,-1.1305431,109690,466,Murcia
42.61254875,-1.830787673,56886,466,Navarra
42.9911816,-2.5543023,170902,466,País Vasco
42.2814642,-2.482804975,28590,466,La Rioja
35.89442195,-5.355817352,5497,466,Ceuta
35.29291145,-2.950720236,8257,466,Melilla
37.3399964,-4.5811614,520403,467,Andalucía
41.3787291,-0.7639373,107372,467,Aragón
43.3133868,-5.94192,48920,467,Asturias
39.613432,2.882918453,58274,467,Baleares
28.2935785,-16.62144712,49029,467,Canarias
43.1595664,-4.0878382,27017,467,Cantabria
41.8037172,-4.7471726,211182,467,Castilla y León
39.4177902,-2.6232332,182358,467,Castilla La Mancha
41.8523094,1.5745043,566347,467,Cataluña
39.6819591,-0.7654406,389232,467,C. Valenciana
39.1748426,-6.1529891,71727,467,Extremadura
42.61946,-7.863112,119122,467,Galicia
40.4167047,-3.7035825,660288,467,Madrid
37.9923795,-1.1305431,109818,467,Murcia
42.61254875,-1.830787673,57066,467,Navarra
42.9911816,-2.5543023,171622,467,País Vasco
42.2814642,-2.482804975,28636,467,La Rioja
35.89442195,-5.355817352,5521,467,Ceuta
35.29291145,-2.950720236,8283,467,Melilla
37.3399964,-4.5811614,522405,468,Andalucía
41.3787291,-0.7639373,107681,468,Aragón
43.3133868,-5.94192,49114,468,Asturias
39.613432,2.882918453,58331,468,Baleares
28.2935785,-16.62144712,49225,468,Canarias
43.1595664,-4.0878382,27096,468,Cantabria
41.8037172,-4.7471726,211547,468,Castilla y León
39.4177902,-2.6232332,182744,468,Castilla La Mancha
41.8523094,1.5745043,568329,468,Cataluña
39.6819591,-0.7654406,389394,468,C. Valenciana
39.1748426,-6.1529891,71889,468,Extremadura
42.61946,-7.863112,119296,468,Galicia
40.4167047,-3.7035825,663005,468,Madrid
37.9923795,-1.1305431,109881,468,Murcia
42.61254875,-1.830787673,57283,468,Navarra
42.9911816,-2.5543023,172626,468,País Vasco
42.2814642,-2.482804975,28698,468,La Rioja
35.89442195,-5.355817352,5568,468,Ceuta
35.29291145,-2.950720236,8319,468,Melilla
37.3399964,-4.5811614,524568,469,Andalucía
41.3787291,-0.7639373,107942,469,Aragón
43.3133868,-5.94192,49269,469,Asturias
39.613432,2.882918453,58373,469,Baleares
28.2935785,-16.62144712,49435,469,Canarias
43.1595664,-4.0878382,27162,469,Cantabria
41.8037172,-4.7471726,211949,469,Castilla y León
39.4177902,-2.6232332,183188,469,Castilla La Mancha
41.8523094,1.5745043,570488,469,Cataluña
39.6819591,-0.7654406,389614,469,C. Valenciana
39.1748426,-6.1529891,72009,469,Extremadura
42.61946,-7.863112,119544,469,Galicia
40.4167047,-3.7035825,665541,469,Madrid
37.9923795,-1.1305431,109978,469,Murcia
42.61254875,-1.830787673,57487,469,Navarra
42.9911816,-2.5543023,173567,469,País Vasco
42.2814642,-2.482804975,28758,469,La Rioja
35.89442195,-5.355817352,5579,469,Ceuta
35.29291145,-2.950720236,8352,469,Melilla
37.3399964,-4.5811614,526561,470,Andalucía
41.3787291,-0.7639373,108211,470,Aragón
43.3133868,-5.94192,49396,470,Asturias
39.613432,2.882918453,58451,470,Baleares
28.2935785,-16.62144712,49716,470,Canarias
43.1595664,-4.0878382,27296,470,Cantabria
41.8037172,-4.7471726,212344,470,Castilla y León
39.4177902,-2.6232332,183634,470,Castilla La Mancha
41.8523094,1.5745043,572284,470,Cataluña
39.6819591,-0.7654406,389844,470,C. Valenciana
39.1748426,-6.1529891,72098,470,Extremadura
42.61946,-7.863112,119751,470,Galicia
40.4167047,-3.7035825,667924,470,Madrid
37.9923795,-1.1305431,110054,470,Murcia
42.61254875,-1.830787673,57703,470,Navarra
42.9911816,-2.5543023,174471,470,País Vasco
42.2814642,-2.482804975,28858,470,La Rioja
35.89442195,-5.355817352,5595,470,Ceuta
35.29291145,-2.950720236,8389,470,Melilla
37.3399964,-4.5811614,528523,471,Andalucía
41.3787291,-0.7639373,108576,471,Aragón
43.3133868,-5.94192,49505,471,Asturias
39.613432,2.882918453,58505,471,Baleares
28.2935785,-16.62144712,49917,471,Canarias
43.1595664,-4.0878382,27399,471,Cantabria
41.8037172,-4.7471726,212798,471,Castilla y León
39.4177902,-2.6232332,184073,471,Castilla La Mancha
41.8523094,1.5745043,574216,471,Cataluña
39.6819591,-0.7654406,390010,471,C. Valenciana
39.1748426,-6.1529891,72206,471,Extremadura
42.61946,-7.863112,119946,471,Galicia
40.4167047,-3.7035825,670737,471,Madrid
37.9923795,-1.1305431,110128,471,Murcia
42.61254875,-1.830787673,57863,471,Navarra
42.9911816,-2.5543023,175295,471,País Vasco
42.2814642,-2.482804975,28932,471,La Rioja
35.89442195,-5.355817352,5626,471,Ceuta
35.29291145,-2.950720236,8418,471,Melilla
37.3399964,-4.5811614,529607,472,Andalucía
41.3787291,-0.7639373,108792,472,Aragón
43.3133868,-5.94192,49590,472,Asturias
39.613432,2.882918453,58544,472,Baleares
28.2935785,-16.62144712,50091,472,Canarias
43.1595664,-4.0878382,27487,472,Cantabria
41.8037172,-4.7471726,213022,472,Castilla y León
39.4177902,-2.6232332,184284,472,Castilla La Mancha
41.8523094,1.5745043,575148,472,Cataluña
39.6819591,-0.7654406,390176,472,C. Valenciana
39.1748426,-6.1529891,72265,472,Extremadura
42.61946,-7.863112,120153,472,Galicia
40.4167047,-3.7035825,671591,472,Madrid
37.9923795,-1.1305431,110202,472,Murcia
42.61254875,-1.830787673,58007,472,Navarra
42.9911816,-2.5543023,176058,472,País Vasco
42.2814642,-2.482804975,28956,472,La Rioja
35.89442195,-5.355817352,5638,472,Ceuta
35.29291145,-2.950720236,8428,472,Melilla
37.3399964,-4.5811614,530319,473,Andalucía
41.3787291,-0.7639373,108895,473,Aragón
43.3133868,-5.94192,49700,473,Asturias
39.613432,2.882918453,58576,473,Baleares
28.2935785,-16.62144712,50272,473,Canarias
43.1595664,-4.0878382,27603,473,Cantabria
41.8037172,-4.7471726,213220,473,Castilla y León
39.4177902,-2.6232332,184438,473,Castilla La Mancha
41.8523094,1.5745043,575725,473,Cataluña
39.6819591,-0.7654406,390267,473,C. Valenciana
39.1748426,-6.1529891,72338,473,Extremadura
42.61946,-7.863112,120289,473,Galicia
40.4167047,-3.7035825,672215,473,Madrid
37.9923795,-1.1305431,110217,473,Murcia
42.61254875,-1.830787673,58149,473,Navarra
42.9911816,-2.5543023,176687,473,País Vasco
42.2814642,-2.482804975,28988,473,La Rioja
35.89442195,-5.355817352,5645,473,Ceuta
35.29291145,-2.950720236,8434,473,Melilla
37.3399964,-4.5811614,531818,474,Andalucía
41.3787291,-0.7639373,109080,474,Aragón
43.3133868,-5.94192,49817,474,Asturias
39.613432,2.882918453,58616,474,Baleares
28.2935785,-16.62144712,50428,474,Canarias
43.1595664,-4.0878382,27715,474,Cantabria
41.8037172,-4.7471726,213600,474,Castilla y León
39.4177902,-2.6232332,184827,474,Castilla La Mancha
41.8523094,1.5745043,577709,474,Cataluña
39.6819591,-0.7654406,390387,474,C. Valenciana
39.1748426,-6.1529891,72441,474,Extremadura
42.61946,-7.863112,120433,474,Galicia
40.4167047,-3.7035825,674586,474,Madrid
37.9923795,-1.1305431,110300,474,Murcia
42.61254875,-1.830787673,58312,474,Navarra
42.9911816,-2.5543023,177481,474,País Vasco
42.2814642,-2.482804975,29078,474,La Rioja
35.89442195,-5.355817352,5658,474,Ceuta
35.29291145,-2.950720236,8454,474,Melilla
37.3399964,-4.5811614,533754,475,Andalucía
41.3787291,-0.7639373,109402,475,Aragón
43.3133868,-5.94192,49962,475,Asturias
39.613432,2.882918453,58667,475,Baleares
28.2935785,-16.62144712,50621,475,Canarias
43.1595664,-4.0878382,27805,475,Cantabria
41.8037172,-4.7471726,214018,475,Castilla y León
39.4177902,-2.6232332,185258,475,Castilla La Mancha
41.8523094,1.5745043,580152,475,Cataluña
39.6819591,-0.7654406,390606,475,C. Valenciana
39.1748426,-6.1529891,72518,475,Extremadura
42.61946,-7.863112,120656,475,Galicia
40.4167047,-3.7035825,677346,475,Madrid
37.9923795,-1.1305431,110401,475,Murcia
42.61254875,-1.830787673,58514,475,Navarra
42.9911816,-2.5543023,178454,475,País Vasco
42.2814642,-2.482804975,29124,475,La Rioja
35.89442195,-5.355817352,5672,475,Ceuta
35.29291145,-2.950720236,8489,475,Melilla
37.3399964,-4.5811614,535554,476,Andalucía
41.3787291,-0.7639373,109721,476,Aragón
43.3133868,-5.94192,50066,476,Asturias
39.613432,2.882918453,58738,476,Baleares
28.2935785,-16.62144712,50846,476,Canarias
43.1595664,-4.0878382,27912,476,Cantabria
41.8037172,-4.7471726,214396,476,Castilla y León
39.4177902,-2.6232332,185656,476,Castilla La Mancha
41.8523094,1.5745043,582109,476,Cataluña
39.6819591,-0.7654406,390825,476,C. Valenciana
39.1748426,-6.1529891,72612,476,Extremadura
42.61946,-7.863112,120899,476,Galicia
40.4167047,-3.7035825,679782,476,Madrid
37.9923795,-1.1305431,110500,476,Murcia
42.61254875,-1.830787673,58702,476,Navarra
42.9911816,-2.5543023,179471,476,País Vasco
42.2814642,-2.482804975,29215,476,La Rioja
35.89442195,-5.355817352,5690,476,Ceuta
35.29291145,-2.950720236,8523,476,Melilla
37.3399964,-4.5811614,537168,477,Andalucía
41.3787291,-0.7639373,110007,477,Aragón
43.3133868,-5.94192,50192,477,Asturias
39.613432,2.882918453,58791,477,Baleares
28.2935785,-16.62144712,51011,477,Canarias
43.1595664,-4.0878382,28031,477,Cantabria
41.8037172,-4.7471726,214809,477,Castilla y León
39.4177902,-2.6232332,186073,477,Castilla La Mancha
41.8523094,1.5745043,584312,477,Cataluña
39.6819591,-0.7654406,391007,477,C. Valenciana
39.1748426,-6.1529891,72733,477,Extremadura
42.61946,-7.863112,121159,477,Galicia
40.4167047,-3.7035825,682161,477,Madrid
37.9923795,-1.1305431,110606,477,Murcia
42.61254875,-1.830787673,58897,477,Navarra
42.9911816,-2.5543023,180433,477,País Vasco
42.2814642,-2.482804975,29329,477,La Rioja
35.89442195,-5.355817352,5707,477,Ceuta
35.29291145,-2.950720236,8571,477,Melilla
37.3399964,-4.5811614,539031,478,Andalucía
41.3787291,-0.7639373,110253,478,Aragón
43.3133868,-5.94192,50320,478,Asturias
39.613432,2.882918453,58846,478,Baleares
28.2935785,-16.62144712,51190,478,Canarias
43.1595664,-4.0878382,28188,478,Cantabria
41.8037172,-4.7471726,215006,478,Castilla y León
39.4177902,-2.6232332,186553,478,Castilla La Mancha
41.8523094,1.5745043,586253,478,Cataluña
39.6819591,-0.7654406,391343,478,C. Valenciana
39.1748426,-6.1529891,72806,478,Extremadura
42.61946,-7.863112,121391,478,Galicia
40.4167047,-3.7035825,684935,478,Madrid
37.9923795,-1.1305431,110707,478,Murcia
42.61254875,-1.830787673,59072,478,Navarra
42.9911816,-2.5543023,181359,478,País Vasco
42.2814642,-2.482804975,29393,478,La Rioja
35.89442195,-5.355817352,5722,478,Ceuta
35.29291145,-2.950720236,8616,478,Melilla
37.3399964,-4.5811614,540086,479,Andalucía
41.3787291,-0.7639373,110387,479,Aragón
43.3133868,-5.94192,50423,479,Asturias
39.613432,2.882918453,58889,479,Baleares
28.2935785,-16.62144712,51326,479,Canarias
43.1595664,-4.0878382,28265,479,Cantabria
41.8037172,-4.7471726,215301,479,Castilla y León
39.4177902,-2.6232332,186742,479,Castilla La Mancha
41.8523094,1.5745043,587207,479,Cataluña
39.6819591,-0.7654406,391489,479,C. Valenciana
39.1748426,-6.1529891,72871,479,Extremadura
42.61946,-7.863112,121571,479,Galicia
40.4167047,-3.7035825,685608,479,Madrid
37.9923795,-1.1305431,110778,479,Murcia
42.61254875,-1.830787673,59225,479,Navarra
42.9911816,-2.5543023,182039,479,País Vasco
42.2814642,-2.482804975,29467,479,La Rioja
35.89442195,-5.355817352,5731,479,Ceuta
35.29291145,-2.950720236,8627,479,Melilla
37.3399964,-4.5811614,540767,480,Andalucía
41.3787291,-0.7639373,110524,480,Aragón
43.3133868,-5.94192,50507,480,Asturias
39.613432,2.882918453,58930,480,Baleares
28.2935785,-16.62144712,51419,480,Canarias
43.1595664,-4.0878382,28336,480,Cantabria
41.8037172,-4.7471726,215490,480,Castilla y León
39.4177902,-2.6232332,186905,480,Castilla La Mancha
41.8523094,1.5745043,587908,480,Cataluña
39.6819591,-0.7654406,391571,480,C. Valenciana
39.1748426,-6.1529891,72912,480,Extremadura
42.61946,-7.863112,121710,480,Galicia
40.4167047,-3.7035825,686112,480,Madrid
37.9923795,-1.1305431,110801,480,Murcia
42.61254875,-1.830787673,59355,480,Navarra
42.9911816,-2.5543023,182788,480,País Vasco
42.2814642,-2.482804975,29481,480,La Rioja
35.89442195,-5.355817352,5735,480,Ceuta
35.29291145,-2.950720236,8643,480,Melilla
37.3399964,-4.5811614,542018,481,Andalucía
41.3787291,-0.7639373,110799,481,Aragón
43.3133868,-5.94192,50591,481,Asturias
39.613432,2.882918453,58994,481,Baleares
28.2935785,-16.62144712,51582,481,Canarias
43.1595664,-4.0878382,28467,481,Cantabria
41.8037172,-4.7471726,215897,481,Castilla y León
39.4177902,-2.6232332,187278,481,Castilla La Mancha
41.8523094,1.5745043,590379,481,Cataluña
39.6819591,-0.7654406,391734,481,C. Valenciana
39.1748426,-6.1529891,72984,481,Extremadura
42.61946,-7.863112,121888,481,Galicia
40.4167047,-3.7035825,688270,481,Madrid
37.9923795,-1.1305431,110908,481,Murcia
42.61254875,-1.830787673,59491,481,Navarra
42.9911816,-2.5543023,183553,481,País Vasco
42.2814642,-2.482804975,29541,481,La Rioja
35.89442195,-5.355817352,5745,481,Ceuta
35.29291145,-2.950720236,8656,481,Melilla
37.3399964,-4.5811614,543587,482,Andalucía
41.3787291,-0.7639373,111127,482,Aragón
43.3133868,-5.94192,50693,482,Asturias
39.613432,2.882918453,59060,482,Baleares
28.2935785,-16.62144712,51715,482,Canarias
43.1595664,-4.0878382,28556,482,Cantabria
41.8037172,-4.7471726,216274,482,Castilla y León
39.4177902,-2.6232332,187702,482,Castilla La Mancha
41.8523094,1.5745043,592737,482,Cataluña
39.6819591,-0.7654406,391951,482,C. Valenciana
39.1748426,-6.1529891,73069,482,Extremadura
42.61946,-7.863112,122125,482,Galicia
40.4167047,-3.7035825,690792,482,Madrid
37.9923795,-1.1305431,111015,482,Murcia
42.61254875,-1.830787673,59650,482,Navarra
42.9911816,-2.5543023,184412,482,País Vasco
42.2814642,-2.482804975,29623,482,La Rioja
35.89442195,-5.355817352,5755,482,Ceuta
35.29291145,-2.950720236,8682,482,Melilla
37.3399964,-4.5811614,545192,483,Andalucía
41.3787291,-0.7639373,111464,483,Aragón
43.3133868,-5.94192,50795,483,Asturias
39.613432,2.882918453,59139,483,Baleares
28.2935785,-16.62144712,51889,483,Canarias
43.1595664,-4.0878382,28655,483,Cantabria
41.8037172,-4.7471726,216669,483,Castilla y León
39.4177902,-2.6232332,188117,483,Castilla La Mancha
41.8523094,1.5745043,594832,483,Cataluña
39.6819591,-0.7654406,392136,483,C. Valenciana
39.1748426,-6.1529891,73169,483,Extremadura
42.61946,-7.863112,122328,483,Galicia
40.4167047,-3.7035825,693067,483,Madrid
37.9923795,-1.1305431,111094,483,Murcia
42.61254875,-1.830787673,59836,483,Navarra
42.9911816,-2.5543023,185274,483,País Vasco
42.2814642,-2.482804975,29682,483,La Rioja
35.89442195,-5.355817352,5760,483,Ceuta
35.29291145,-2.950720236,8697,483,Melilla
37.3399964,-4.5811614,546787,484,Andalucía
41.3787291,-0.7639373,111811,484,Aragón
43.3133868,-5.94192,50906,484,Asturias
39.613432,2.882918453,59194,484,Baleares
28.2935785,-16.62144712,52036,484,Canarias
43.1595664,-4.0878382,28789,484,Cantabria
41.8037172,-4.7471726,216982,484,Castilla y León
39.4177902,-2.6232332,188573,484,Castilla La Mancha
41.8523094,1.5745043,596787,484,Cataluña
39.6819591,-0.7654406,392311,484,C. Valenciana
39.1748426,-6.1529891,73261,484,Extremadura
42.61946,-7.863112,122585,484,Galicia
40.4167047,-3.7035825,695170,484,Madrid
37.9923795,-1.1305431,111217,484,Murcia
42.61254875,-1.830787673,59988,484,Navarra
42.9911816,-2.5543023,186070,484,País Vasco
42.2814642,-2.482804975,29749,484,La Rioja
35.89442195,-5.355817352,5762,484,Ceuta
35.29291145,-2.950720236,8709,484,Melilla
37.3399964,-4.5811614,548346,485,Andalucía
41.3787291,-0.7639373,112185,485,Aragón
43.3133868,-5.94192,50982,485,Asturias
39.613432,2.882918453,59248,485,Baleares
28.2935785,-16.62144712,52179,485,Canarias
43.1595664,-4.0878382,28901,485,Cantabria
41.8037172,-4.7471726,217308,485,Castilla y León
39.4177902,-2.6232332,189020,485,Castilla La Mancha
41.8523094,1.5745043,598771,485,Cataluña
39.6819591,-0.7654406,392513,485,C. Valenciana
39.1748426,-6.1529891,73372,485,Extremadura
42.61946,-7.863112,122733,485,Galicia
40.4167047,-3.7035825,697532,485,Madrid
37.9923795,-1.1305431,111289,485,Murcia
42.61254875,-1.830787673,60152,485,Navarra
42.9911816,-2.5543023,186811,485,País Vasco
42.2814642,-2.482804975,29861,485,La Rioja
35.89442195,-5.355817352,5767,485,Ceuta
35.29291145,-2.950720236,8733,485,Melilla
37.3399964,-4.5811614,549068,486,Andalucía
41.3787291,-0.7639373,112396,486,Aragón
43.3133868,-5.94192,51062,486,Asturias
39.613432,2.882918453,59310,486,Baleares
28.2935785,-16.62144712,52307,486,Canarias
43.1595664,-4.0878382,28975,486,Cantabria
41.8037172,-4.7471726,217479,486,Castilla y León
39.4177902,-2.6232332,189207,486,Castilla La Mancha
41.8523094,1.5745043,599445,486,Cataluña
39.6819591,-0.7654406,392630,486,C. Valenciana
39.1748426,-6.1529891,73430,486,Extremadura
42.61946,-7.863112,122880,486,Galicia
40.4167047,-3.7035825,698076,486,Madrid
37.9923795,-1.1305431,111326,486,Murcia
42.61254875,-1.830787673,60260,486,Navarra
42.9911816,-2.5543023,187386,486,País Vasco
42.2814642,-2.482804975,29877,486,La Rioja
35.89442195,-5.355817352,5771,486,Ceuta
35.29291145,-2.950720236,8741,486,Melilla
37.3399964,-4.5811614,549504,487,Andalucía
41.3787291,-0.7639373,112558,487,Aragón
43.3133868,-5.94192,51103,487,Asturias
39.613432,2.882918453,59337,487,Baleares
28.2935785,-16.62144712,52428,487,Canarias
43.1595664,-4.0878382,29086,487,Cantabria
41.8037172,-4.7471726,217642,487,Castilla y León
39.4177902,-2.6232332,189297,487,Castilla La Mancha
41.8523094,1.5745043,600067,487,Cataluña
39.6819591,-0.7654406,392678,487,C. Valenciana
39.1748426,-6.1529891,73469,487,Extremadura
42.61946,-7.863112,122997,487,Galicia
40.4167047,-3.7035825,698559,487,Madrid
37.9923795,-1.1305431,111343,487,Murcia
42.61254875,-1.830787673,60364,487,Navarra
42.9911816,-2.5543023,187880,487,País Vasco
42.2814642,-2.482804975,29923,487,La Rioja
35.89442195,-5.355817352,5773,487,Ceuta
35.29291145,-2.950720236,8742,487,Melilla
37.3399964,-4.5811614,550511,488,Andalucía
41.3787291,-0.7639373,112748,488,Aragón
43.3133868,-5.94192,51175,488,Asturias
39.613432,2.882918453,59384,488,Baleares
28.2935785,-16.62144712,52556,488,Canarias
43.1595664,-4.0878382,29169,488,Cantabria
41.8037172,-4.7471726,217944,488,Castilla y León
39.4177902,-2.6232332,189627,488,Castilla La Mancha
41.8523094,1.5745043,602065,488,Cataluña
39.6819591,-0.7654406,392804,488,C. Valenciana
39.1748426,-6.1529891,73541,488,Extremadura
42.61946,-7.863112,123173,488,Galicia
40.4167047,-3.7035825,699115,488,Madrid
37.9923795,-1.1305431,111461,488,Murcia
42.61254875,-1.830787673,60489,488,Navarra
42.9911816,-2.5543023,188521,488,País Vasco
42.2814642,-2.482804975,29956,488,La Rioja
35.89442195,-5.355817352,5775,488,Ceuta
35.29291145,-2.950720236,8756,488,Melilla
37.3399964,-4.5811614,551967,489,Andalucía
41.3787291,-0.7639373,113131,489,Aragón
43.3133868,-5.94192,51229,489,Asturias
39.613432,2.882918453,59434,489,Baleares
28.2935785,-16.62144712,52718,489,Canarias
43.1595664,-4.0878382,29239,489,Cantabria
41.8037172,-4.7471726,218249,489,Castilla y León
39.4177902,-2.6232332,190002,489,Castilla La Mancha
41.8523094,1.5745043,603682,489,Cataluña
39.6819591,-0.7654406,392951,489,C. Valenciana
39.1748426,-6.1529891,73611,489,Extremadura
42.61946,-7.863112,123381,489,Galicia
40.4167047,-3.7035825,700799,489,Madrid
37.9923795,-1.1305431,111544,489,Murcia
42.61254875,-1.830787673,60602,489,Navarra
42.9911816,-2.5543023,189189,489,País Vasco
42.2814642,-2.482804975,30042,489,La Rioja
35.89442195,-5.355817352,5777,489,Ceuta
35.29291145,-2.950720236,8774,489,Melilla
37.3399964,-4.5811614,553423,490,Andalucía
41.3787291,-0.7639373,113465,490,Aragón
43.3133868,-5.94192,51280,490,Asturias
39.613432,2.882918453,59479,490,Baleares
28.2935785,-16.62144712,52871,490,Canarias
43.1595664,-4.0878382,29308,490,Cantabria
41.8037172,-4.7471726,218540,490,Castilla y León
39.4177902,-2.6232332,190370,490,Castilla La Mancha
41.8523094,1.5745043,605345,490,Cataluña
39.6819591,-0.7654406,393108,490,C. Valenciana
39.1748426,-6.1529891,73670,490,Extremadura
42.61946,-7.863112,123618,490,Galicia
40.4167047,-3.7035825,702888,490,Madrid
37.9923795,-1.1305431,111625,490,Murcia
42.61254875,-1.830787673,60743,490,Navarra
42.9911816,-2.5543023,189840,490,País Vasco
42.2814642,-2.482804975,30088,490,La Rioja
35.89442195,-5.355817352,5778,490,Ceuta
35.29291145,-2.950720236,8790,490,Melilla
37.3399964,-4.5811614,554700,491,Andalucía
41.3787291,-0.7639373,113707,491,Aragón
43.3133868,-5.94192,51349,491,Asturias
39.613432,2.882918453,59531,491,Baleares
28.2935785,-16.62144712,52997,491,Canarias
43.1595664,-4.0878382,29379,491,Cantabria
41.8037172,-4.7471726,218845,491,Castilla y León
39.4177902,-2.6232332,190715,491,Castilla La Mancha
41.8523094,1.5745043,606640,491,Cataluña
39.6819591,-0.7654406,393255,491,C. Valenciana
39.1748426,-6.1529891,73732,491,Extremadura
42.61946,-7.863112,123815,491,Galicia
40.4167047,-3.7035825,704757,491,Madrid
37.9923795,-1.1305431,111711,491,Murcia
42.61254875,-1.830787673,60873,491,Navarra
42.9911816,-2.5543023,190444,491,País Vasco
42.2814642,-2.482804975,30135,491,La Rioja
35.89442195,-5.355817352,5779,491,Ceuta
35.29291145,-2.950720236,8827,491,Melilla
37.3399964,-4.5811614,556144,492,Andalucía
41.3787291,-0.7639373,113996,492,Aragón
43.3133868,-5.94192,51407,492,Asturias
39.613432,2.882918453,59584,492,Baleares
28.2935785,-16.62144712,53116,492,Canarias
43.1595664,-4.0878382,29429,492,Cantabria
41.8037172,-4.7471726,219164,492,Castilla y León
39.4177902,-2.6232332,191073,492,Castilla La Mancha
41.8523094,1.5745043,608131,492,Cataluña
39.6819591,-0.7654406,393378,492,C. Valenciana
39.1748426,-6.1529891,73793,492,Extremadura
42.61946,-7.863112,124018,492,Galicia
40.4167047,-3.7035825,706856,492,Madrid
37.9923795,-1.1305431,111792,492,Murcia
42.61254875,-1.830787673,60987,492,Navarra
42.9911816,-2.5543023,191021,492,País Vasco
42.2814642,-2.482804975,30192,492,La Rioja
35.89442195,-5.355817352,5780,492,Ceuta
35.29291145,-2.950720236,8844,492,Melilla
37.3399964,-4.5811614,556845,493,Andalucía
41.3787291,-0.7639373,114148,493,Aragón
43.3133868,-5.94192,51458,493,Asturias
39.613432,2.882918453,59627,493,Baleares
28.2935785,-16.62144712,53228,493,Canarias
43.1595664,-4.0878382,29502,493,Cantabria
41.8037172,-4.7471726,219313,493,Castilla y León
39.4177902,-2.6232332,191234,493,Castilla La Mancha
41.8523094,1.5745043,608723,493,Cataluña
39.6819591,-0.7654406,393498,493,C. Valenciana
39.1748426,-6.1529891,73844,493,Extremadura
42.61946,-7.863112,124172,493,Galicia
40.4167047,-3.7035825,707331,493,Madrid
37.9923795,-1.1305431,111844,493,Murcia
42.61254875,-1.830787673,61088,493,Navarra
42.9911816,-2.5543023,191451,493,País Vasco
42.2814642,-2.482804975,30201,493,La Rioja
35.89442195,-5.355817352,5780,493,Ceuta
35.29291145,-2.950720236,8862,493,Melilla
37.3399964,-4.5811614,557311,494,Andalucía
41.3787291,-0.7639373,114235,494,Aragón
43.3133868,-5.94192,51497,494,Asturias
39.613432,2.882918453,59660,494,Baleares
28.2935785,-16.62144712,53308,494,Canarias
43.1595664,-4.0878382,29532,494,Cantabria
41.8037172,-4.7471726,219438,494,Castilla y León
39.4177902,-2.6232332,191335,494,Castilla La Mancha
41.8523094,1.5745043,609114,494,Cataluña
39.6819591,-0.7654406,393547,494,C. Valenciana
39.1748426,-6.1529891,73874,494,Extremadura
42.61946,-7.863112,124335,494,Galicia
40.4167047,-3.7035825,707694,494,Madrid
37.9923795,-1.1305431,111867,494,Murcia
42.61254875,-1.830787673,61149,494,Navarra
42.9911816,-2.5543023,191803,494,País Vasco
42.2814642,-2.482804975,30233,494,La Rioja
35.89442195,-5.355817352,5780,494,Ceuta
35.29291145,-2.950720236,8870,494,Melilla
37.3399964,-4.5811614,558475,495,Andalucía
41.3787291,-0.7639373,114384,495,Aragón
43.3133868,-5.94192,51550,495,Asturias
39.613432,2.882918453,59709,495,Baleares
28.2935785,-16.62144712,53418,495,Canarias
43.1595664,-4.0878382,29583,495,Cantabria
41.8037172,-4.7471726,219736,495,Castilla y León
39.4177902,-2.6232332,191585,495,Castilla La Mancha
41.8523094,1.5745043,610582,495,Cataluña
39.6819591,-0.7654406,393657,495,C. Valenciana
39.1748426,-6.1529891,73924,495,Extremadura
42.61946,-7.863112,124529,495,Galicia
40.4167047,-3.7035825,709096,495,Madrid
37.9923795,-1.1305431,111941,495,Murcia
42.61254875,-1.830787673,61227,495,Navarra
42.9911816,-2.5543023,192244,495,País Vasco
42.2814642,-2.482804975,30271,495,La Rioja
35.89442195,-5.355817352,5781,495,Ceuta
35.29291145,-2.950720236,8896,495,Melilla
37.3399964,-4.5811614,559772,496,Andalucía
